source,destination,hotel_name,rating,review_text,review_source_type,reviewer_country,traveler_type,hotel_url,source_url,source_status,collected_at,crawl_time,license_note
booking,Vietnam,Legacy Yen Tu - MGallery,"Đạt điểm 9,1 9,1 Tuyệt hảo 353 đánh giá","Legacy Yên Tử vượt quá mong đợi của mình. Vị trí, thiết kế, phòng, dịch vụ tất cả đều hoàn hảo và sạch sẽ. Nhân viên thân thiện và lịch sự. Bữa ăn sáng đa dạng và tuyệt vời. Đúng là một nơi để retreat và tạm xa thành phố đông đúc và nhộn nhịp....",hotel_page_public_review,,,https://www.booking.com/hotel/vn/legacy-yen-tu-mgallery-by-sofitel.vi.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALAo6jQBsACAdICJDlhOTUyOWY2LWQ5OGUtNGU4Yy04NzMyLTFkZDcyMDUwMTJkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=ee658660fa340a7f&srepoch=1779044804&from=searchresults,https://www.booking.com/searchresults.html?ss=Vietnam&dest_type=city&group_adults=2&no_rooms=1&group_children=0&order=review_score_and_price&offset=0,public_playwright,2026-05-17T19:27:25.839087+00:00,2026-05-17T19:27:25.839087+00:00,Previously collected public Booking.com reviews; review Booking.com terms before redistribution.
booking,Vietnam,Legacy Yen Tu - MGallery,"Đạt điểm 9,1 9,1 Tuyệt hảo 353 đánh giá","Tôi thích thiết kế tỉ mỉ trong cả không gian chung lẫn phòng nghỉ, đặc biệt là sảnh lễ tân , tổng thể như một tác phẩm nghệ thuật, nhà hàng cũng quá đẹp, tôi ăn ở đó chủ yếu để ngắm nghía kiến trúc của nó. Phòng yoga đón nắng bình minh tuyệt...",hotel_page_public_review,,,https://www.booking.com/hotel/vn/legacy-yen-tu-mgallery-by-sofitel.vi.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALAo6jQBsACAdICJDlhOTUyOWY2LWQ5OGUtNGU4Yy04NzMyLTFkZDcyMDUwMTJkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=ee658660fa340a7f&srepoch=1779044804&from=searchresults,https://www.booking.com/searchresults.html?ss=Vietnam&dest_type=city&group_adults=2&no_rooms=1&group_children=0&order=review_score_and_price&offset=0,public_playwright,2026-05-17T19:27:25.839217+00:00,2026-05-17T19:27:25.839217+00:00,Previously collected public Booking.com reviews; review Booking.com terms before redistribution.
booking,Vietnam,Làng Nương Yên Tử (Yên Tử Village),"Đạt điểm 9,0 9,0 Tuyệt hảo 118 đánh giá","Thuận tiện nghĩ dưỡng trải nghiệm, leo núi yên tử xong có thể nghỉ dưỡng.",hotel_page_public_review,,,https://www.booking.com/hotel/vn/lang-nuong-yen-tu-yen-tu-village.vi.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALAo6jQBsACAdICJDlhOTUyOWY2LWQ5OGUtNGU4Yy04NzMyLTFkZDcyMDUwMTJkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=ee658660fa340a7f&srepoch=1779044804&from=searchresults,https://www.booking.com/searchresults.html?ss=Vietnam&dest_type=city&group_adults=2&no_rooms=1&group_children=0&order=review_score_and_price&offset=0,public_playwright,2026-05-17T19:27:35.395395+00:00,2026-05-17T19:27:35.395395+00:00,Previously collected public Booking.com reviews; review Booking.com terms before redistribution.
booking,Vietnam,Làng Nương Yên Tử (Yên Tử Village),"Đạt điểm 9,0 9,0 Tuyệt hảo 118 đánh giá","Phòng đẹp và sạch sẽ, mình ở khu Hương Chanh đằng sau là view suối.",hotel_page_public_review,,,https://www.booking.com/hotel/vn/lang-nuong-yen-tu-yen-tu-village.vi.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALAo6jQBsACAdICJDlhOTUyOWY2LWQ5OGUtNGU4Yy04NzMyLTFkZDcyMDUwMTJkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=ee658660fa340a7f&srepoch=1779044804&from=searchresults,https://www.booking.com/searchresults.html?ss=Vietnam&dest_type=city&group_adults=2&no_rooms=1&group_children=0&order=review_score_and_price&offset=0,public_playwright,2026-05-17T19:27:35.395552+00:00,2026-05-17T19:27:35.395552+00:00,Previously collected public Booking.com reviews; review Booking.com terms before redistribution.
booking,Vietnam,Làng Nương Yên Tử (Yên Tử Village),"Đạt điểm 9,0 9,0 Tuyệt hảo 118 đánh giá","Cảnh quan không gian và các trò chơi rất tuyệt, phù hợp với nhiều lứa tuổi. Có bắn cung và cưỡi ngựa cả trẻ em và người lớn đều thích.",hotel_page_public_review,,,https://www.booking.com/hotel/vn/lang-nuong-yen-tu-yen-tu-village.vi.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALAo6jQBsACAdICJDlhOTUyOWY2LWQ5OGUtNGU4Yy04NzMyLTFkZDcyMDUwMTJkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=ee658660fa340a7f&srepoch=1779044804&from=searchresults,https://www.booking.com/searchresults.html?ss=Vietnam&dest_type=city&group_adults=2&no_rooms=1&group_children=0&order=review_score_and_price&offset=0,public_playwright,2026-05-17T19:27:35.395688+00:00,2026-05-17T19:27:35.395688+00:00,Previously collected public Booking.com reviews; review Booking.com terms before redistribution.
booking,Vietnam,Làng Nương Yên Tử (Yên Tử Village),"Đạt điểm 9,0 9,0 Tuyệt hảo 118 đánh giá","Mình ở khu Hương Cau, đằng sau có tiếng suối chảy róc rách, không khí cực trong lành, phòng nhỏ xinh, nội thất tối giản, không cầu kì nhưng mang...",hotel_page_public_review,,,https://www.booking.com/hotel/vn/lang-nuong-yen-tu-yen-tu-village.vi.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALAo6jQBsACAdICJDlhOTUyOWY2LWQ5OGUtNGU4Yy04NzMyLTFkZDcyMDUwMTJkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=ee658660fa340a7f&srepoch=1779044804&from=searchresults,https://www.booking.com/searchresults.html?ss=Vietnam&dest_type=city&group_adults=2&no_rooms=1&group_children=0&order=review_score_and_price&offset=0,public_playwright,2026-05-17T19:27:35.395819+00:00,2026-05-17T19:27:35.395819+00:00,Previously collected public Booking.com reviews; review Booking.com terms before redistribution.
booking,Vietnam,Làng Nương Yên Tử (Yên Tử Village),"Đạt điểm 9,0 9,0 Tuyệt hảo 118 đánh giá","Các bạn nhân viên trong khu nghỉ rất nhiệt tình, thân thiện",hotel_page_public_review,,,https://www.booking.com/hotel/vn/lang-nuong-yen-tu-yen-tu-village.vi.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALAo6jQBsACAdICJDlhOTUyOWY2LWQ5OGUtNGU4Yy04NzMyLTFkZDcyMDUwMTJkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=ee658660fa340a7f&srepoch=1779044804&from=searchresults,https://www.booking.com/searchresults.html?ss=Vietnam&dest_type=city&group_adults=2&no_rooms=1&group_children=0&order=review_score_and_price&offset=0,public_playwright,2026-05-17T19:27:35.395949+00:00,2026-05-17T19:27:35.395949+00:00,Previously collected public Booking.com reviews; review Booking.com terms before redistribution.
booking,Vietnam,Làng Nương Yên Tử (Yên Tử Village),"Đạt điểm 9,0 9,0 Tuyệt hảo 118 đánh giá","Không gian tĩnh lặng, kết nối với cả khu Yên Tử; Phòng bên suối rất thư thái khi nghe tiếng suối chảy róc rách ngày đêm.",hotel_page_public_review,,,https://www.booking.com/hotel/vn/lang-nuong-yen-tu-yen-tu-village.vi.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALAo6jQBsACAdICJDlhOTUyOWY2LWQ5OGUtNGU4Yy04NzMyLTFkZDcyMDUwMTJkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=ee658660fa340a7f&srepoch=1779044804&from=searchresults,https://www.booking.com/searchresults.html?ss=Vietnam&dest_type=city&group_adults=2&no_rooms=1&group_children=0&order=review_score_and_price&offset=0,public_playwright,2026-05-17T19:27:35.396097+00:00,2026-05-17T19:27:35.396097+00:00,Previously collected public Booking.com reviews; review Booking.com terms before redistribution.
booking,Vietnam,Làng Nương Yên Tử (Yên Tử Village),"Đạt điểm 9,0 9,0 Tuyệt hảo 118 đánh giá","Cảnh sắc thiên nhiên rất đẹp, yên bình, thư thái, nhân viên bán hàng tại các quầy đều vô cùng đáng yêu, dễ mến",hotel_page_public_review,,,https://www.booking.com/hotel/vn/lang-nuong-yen-tu-yen-tu-village.vi.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALAo6jQBsACAdICJDlhOTUyOWY2LWQ5OGUtNGU4Yy04NzMyLTFkZDcyMDUwMTJkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=ee658660fa340a7f&srepoch=1779044804&from=searchresults,https://www.booking.com/searchresults.html?ss=Vietnam&dest_type=city&group_adults=2&no_rooms=1&group_children=0&order=review_score_and_price&offset=0,public_playwright,2026-05-17T19:27:35.396229+00:00,2026-05-17T19:27:35.396229+00:00,Previously collected public Booking.com reviews; review Booking.com terms before redistribution.
booking,Vietnam,Làng Nương Yên Tử (Yên Tử Village),"Đạt điểm 9,0 9,0 Tuyệt hảo 118 đánh giá","Gia đình mình ở phòng 4 người khu Hương Cau, trước có hàng hiên sau có ban công nhìn ra suối đẹp lắm. Bữa sáng ít món, nhưng bữa trưa chiều có món...",hotel_page_public_review,,,https://www.booking.com/hotel/vn/lang-nuong-yen-tu-yen-tu-village.vi.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALAo6jQBsACAdICJDlhOTUyOWY2LWQ5OGUtNGU4Yy04NzMyLTFkZDcyMDUwMTJkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=ee658660fa340a7f&srepoch=1779044804&from=searchresults,https://www.booking.com/searchresults.html?ss=Vietnam&dest_type=city&group_adults=2&no_rooms=1&group_children=0&order=review_score_and_price&offset=0,public_playwright,2026-05-17T19:27:35.396493+00:00,2026-05-17T19:27:35.396493+00:00,Previously collected public Booking.com reviews; review Booking.com terms before redistribution.
booking,Vietnam,Làng Nương Yên Tử (Yên Tử Village),"Đạt điểm 9,0 9,0 Tuyệt hảo 118 đánh giá","Không gian thoáng đãng, trong lành. Nhiều hoạt động thú vị.",hotel_page_public_review,,,https://www.booking.com/hotel/vn/lang-nuong-yen-tu-yen-tu-village.vi.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALAo6jQBsACAdICJDlhOTUyOWY2LWQ5OGUtNGU4Yy04NzMyLTFkZDcyMDUwMTJkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=ee658660fa340a7f&srepoch=1779044804&from=searchresults,https://www.booking.com/searchresults.html?ss=Vietnam&dest_type=city&group_adults=2&no_rooms=1&group_children=0&order=review_score_and_price&offset=0,public_playwright,2026-05-17T19:27:35.396624+00:00,2026-05-17T19:27:35.396624+00:00,Previously collected public Booking.com reviews; review Booking.com terms before redistribution.
booking,Vietnam,Làng Nương Yên Tử (Yên Tử Village),"Đạt điểm 9,0 9,0 Tuyệt hảo 118 đánh giá","Ideal location for ascending Yen Tu mountain. The room was large and comfortable. Despite being in the heart of the village it was quiet,...",hotel_page_public_review,,,https://www.booking.com/hotel/vn/lang-nuong-yen-tu-yen-tu-village.vi.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALAo6jQBsACAdICJDlhOTUyOWY2LWQ5OGUtNGU4Yy04NzMyLTFkZDcyMDUwMTJkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=ee658660fa340a7f&srepoch=1779044804&from=searchresults,https://www.booking.com/searchresults.html?ss=Vietnam&dest_type=city&group_adults=2&no_rooms=1&group_children=0&order=review_score_and_price&offset=0,public_playwright,2026-05-17T19:27:35.396756+00:00,2026-05-17T19:27:35.396756+00:00,Previously collected public Booking.com reviews; review Booking.com terms before redistribution.
booking,Vietnam,Làng Nương Yên Tử (Yên Tử Village),"Đạt điểm 9,0 9,0 Tuyệt hảo 118 đánh giá","Mình ở khu Hương Cau, đằng sau có tiếng suối chảy róc rách, không khí cực trong lành, phòng nhỏ xinh, nội thất tối giản, không cầu kì nhưng mang màu sắc nhà cổ Bắc Bộ. Đồ ăn gần gũi, dân dã, rất phù hợp để nghỉ ngơi sau khi leo Yên Tử.",hotel_page_public_review,,,https://www.booking.com/hotel/vn/lang-nuong-yen-tu-yen-tu-village.vi.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALAo6jQBsACAdICJDlhOTUyOWY2LWQ5OGUtNGU4Yy04NzMyLTFkZDcyMDUwMTJkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=ee658660fa340a7f&srepoch=1779044804&from=searchresults,https://www.booking.com/searchresults.html?ss=Vietnam&dest_type=city&group_adults=2&no_rooms=1&group_children=0&order=review_score_and_price&offset=0,public_playwright,2026-05-17T19:27:35.396897+00:00,2026-05-17T19:27:35.396897+00:00,Previously collected public Booking.com reviews; review Booking.com terms before redistribution.
booking,Vietnam,Làng Nương Yên Tử (Yên Tử Village),"Đạt điểm 9,0 9,0 Tuyệt hảo 118 đánh giá","Gia đình mình ở phòng 4 người khu Hương Cau, trước có hàng hiên sau có ban công nhìn ra suối đẹp lắm. Bữa sáng ít món, nhưng bữa trưa chiều có món măng trúc tươi xào cần tỏi giòn ngon. Hàng quán trong làng bán đúng giá, buổi tối có hội làng rất...",hotel_page_public_review,,,https://www.booking.com/hotel/vn/lang-nuong-yen-tu-yen-tu-village.vi.html?aid=304142&label=gen173nr-10CAQoggI46wdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALAo6jQBsACAdICJDlhOTUyOWY2LWQ5OGUtNGU4Yy04NzMyLTFkZDcyMDUwMTJkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=ee658660fa340a7f&srepoch=1779044804&from=searchresults,https://www.booking.com/searchresults.html?ss=Vietnam&dest_type=city&group_adults=2&no_rooms=1&group_children=0&order=review_score_and_price&offset=0,public_playwright,2026-05-17T19:27:35.397031+00:00,2026-05-17T19:27:35.397031+00:00,Previously collected public Booking.com reviews; review Booking.com terms before redistribution.
