dataset_id,ten_tieng_viet,duong_dan,nguon,source_url,ngay_cap_nhat,loai_du_lieu,do_tin_cay,dung_cho_kpi_nao,gioi_han_du_lieu,can_cap_nhat_khong,tooltip_giai_thich
traveloka_reviews,traveloka reviews,datasets/bronze/traveloka/reviews/traveloka_reviews.csv,repo SEA,datasets/bronze/traveloka/reviews/traveloka_reviews.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
traveloka_reviews,traveloka reviews,datasets/bronze/traveloka/reviews/traveloka_reviews.parquet,repo SEA,datasets/bronze/traveloka/reviews/traveloka_reviews.parquet,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
crawl_log,crawl log,datasets/crawl_log.csv,repo SEA,datasets/crawl_log.csv,2026-05-21T13:18:30+07:00,proxy,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
crawl_plan,crawl plan,datasets/crawl_plan.csv,repo SEA,datasets/crawl_plan.csv,2026-05-21T13:18:30+07:00,proxy,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
crawl_plan,crawl plan,datasets/crawl_plan.parquet,repo SEA,datasets/crawl_plan.parquet,2026-05-21T13:18:30+07:00,proxy,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
destination_readiness_scores_legacy_20260519T160931Z,destination readiness scores legacy 20260519T160931Z,datasets/evidence_archive/destination_readiness_scores_legacy_20260519T160931Z.csv,repo SEA,datasets/evidence_archive/destination_readiness_scores_legacy_20260519T160931Z.csv,2026-05-21T13:18:30+07:00,proxy,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
poi_master_legacy_20260519T160931Z,poi master legacy 20260519T160931Z,datasets/evidence_archive/poi_master_legacy_20260519T160931Z.csv,repo SEA,datasets/evidence_archive/poi_master_legacy_20260519T160931Z.csv,2026-05-21T13:18:30+07:00,proxy,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
redistribution_features_legacy_20260519T160650Z,redistribution features legacy 20260519T160650Z,datasets/evidence_archive/redistribution_features_legacy_20260519T160650Z.csv,repo SEA,datasets/evidence_archive/redistribution_features_legacy_20260519T160650Z.csv,2026-05-21T13:18:30+07:00,proxy,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
redistribution_features_legacy_20260519T160931Z,redistribution features legacy 20260519T160931Z,datasets/evidence_archive/redistribution_features_legacy_20260519T160931Z.csv,repo SEA,datasets/evidence_archive/redistribution_features_legacy_20260519T160931Z.csv,2026-05-21T13:18:30+07:00,proxy,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
weather_risk_features_legacy_20260519T160931Z,weather risk features legacy 20260519T160931Z,datasets/evidence_archive/weather_risk_features_legacy_20260519T160931Z.csv,repo SEA,datasets/evidence_archive/weather_risk_features_legacy_20260519T160931Z.csv,2026-05-21T13:18:30+07:00,proxy,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
attraction_ticket_catalog_052117Z,attraction ticket catalog 052117Z,datasets/gold/archive/2026-05-20/attraction_ticket_catalog_052117Z.csv,repo SEA,datasets/gold/archive/2026-05-20/attraction_ticket_catalog_052117Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
attraction_ticket_catalog_054220Z,attraction ticket catalog 054220Z,datasets/gold/archive/2026-05-20/attraction_ticket_catalog_054220Z.csv,repo SEA,datasets/gold/archive/2026-05-20/attraction_ticket_catalog_054220Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
attraction_ticket_catalog_073803Z,attraction ticket catalog 073803Z,datasets/gold/archive/2026-05-20/attraction_ticket_catalog_073803Z.csv,repo SEA,datasets/gold/archive/2026-05-20/attraction_ticket_catalog_073803Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
attraction_ticket_catalog_083719Z,attraction ticket catalog 083719Z,datasets/gold/archive/2026-05-20/attraction_ticket_catalog_083719Z.csv,repo SEA,datasets/gold/archive/2026-05-20/attraction_ticket_catalog_083719Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
attraction_ticket_catalog_090406Z,attraction ticket catalog 090406Z,datasets/gold/archive/2026-05-20/attraction_ticket_catalog_090406Z.csv,repo SEA,datasets/gold/archive/2026-05-20/attraction_ticket_catalog_090406Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
attraction_ticket_catalog_092316Z,attraction ticket catalog 092316Z,datasets/gold/archive/2026-05-20/attraction_ticket_catalog_092316Z.csv,repo SEA,datasets/gold/archive/2026-05-20/attraction_ticket_catalog_092316Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
attraction_ticket_catalog_095553Z,attraction ticket catalog 095553Z,datasets/gold/archive/2026-05-20/attraction_ticket_catalog_095553Z.csv,repo SEA,datasets/gold/archive/2026-05-20/attraction_ticket_catalog_095553Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
attraction_ticket_catalog_095620Z,attraction ticket catalog 095620Z,datasets/gold/archive/2026-05-20/attraction_ticket_catalog_095620Z.csv,repo SEA,datasets/gold/archive/2026-05-20/attraction_ticket_catalog_095620Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
attraction_ticket_catalog_102114Z,attraction ticket catalog 102114Z,datasets/gold/archive/2026-05-20/attraction_ticket_catalog_102114Z.csv,repo SEA,datasets/gold/archive/2026-05-20/attraction_ticket_catalog_102114Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
attraction_ticket_catalog_105037Z,attraction ticket catalog 105037Z,datasets/gold/archive/2026-05-20/attraction_ticket_catalog_105037Z.csv,repo SEA,datasets/gold/archive/2026-05-20/attraction_ticket_catalog_105037Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
attraction_ticket_catalog_143522Z,attraction ticket catalog 143522Z,datasets/gold/archive/2026-05-20/attraction_ticket_catalog_143522Z.csv,repo SEA,datasets/gold/archive/2026-05-20/attraction_ticket_catalog_143522Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
attraction_ticket_catalog_151825Z,attraction ticket catalog 151825Z,datasets/gold/archive/2026-05-20/attraction_ticket_catalog_151825Z.csv,repo SEA,datasets/gold/archive/2026-05-20/attraction_ticket_catalog_151825Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
danh_sach_diem_den_mo_rong_073803Z,danh sach diem den mo rong 073803Z,datasets/gold/archive/2026-05-20/danh_sach_diem_den_mo_rong_073803Z.csv,repo SEA,datasets/gold/archive/2026-05-20/danh_sach_diem_den_mo_rong_073803Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
danh_sach_diem_den_mo_rong_083719Z,danh sach diem den mo rong 083719Z,datasets/gold/archive/2026-05-20/danh_sach_diem_den_mo_rong_083719Z.csv,repo SEA,datasets/gold/archive/2026-05-20/danh_sach_diem_den_mo_rong_083719Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
danh_sach_diem_den_mo_rong_090406Z,danh sach diem den mo rong 090406Z,datasets/gold/archive/2026-05-20/danh_sach_diem_den_mo_rong_090406Z.csv,repo SEA,datasets/gold/archive/2026-05-20/danh_sach_diem_den_mo_rong_090406Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
danh_sach_diem_den_mo_rong_092316Z,danh sach diem den mo rong 092316Z,datasets/gold/archive/2026-05-20/danh_sach_diem_den_mo_rong_092316Z.csv,repo SEA,datasets/gold/archive/2026-05-20/danh_sach_diem_den_mo_rong_092316Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
danh_sach_diem_den_mo_rong_095553Z,danh sach diem den mo rong 095553Z,datasets/gold/archive/2026-05-20/danh_sach_diem_den_mo_rong_095553Z.csv,repo SEA,datasets/gold/archive/2026-05-20/danh_sach_diem_den_mo_rong_095553Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
danh_sach_diem_den_mo_rong_095620Z,danh sach diem den mo rong 095620Z,datasets/gold/archive/2026-05-20/danh_sach_diem_den_mo_rong_095620Z.csv,repo SEA,datasets/gold/archive/2026-05-20/danh_sach_diem_den_mo_rong_095620Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
danh_sach_diem_den_mo_rong_102114Z,danh sach diem den mo rong 102114Z,datasets/gold/archive/2026-05-20/danh_sach_diem_den_mo_rong_102114Z.csv,repo SEA,datasets/gold/archive/2026-05-20/danh_sach_diem_den_mo_rong_102114Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
danh_sach_diem_den_mo_rong_105037Z,danh sach diem den mo rong 105037Z,datasets/gold/archive/2026-05-20/danh_sach_diem_den_mo_rong_105037Z.csv,repo SEA,datasets/gold/archive/2026-05-20/danh_sach_diem_den_mo_rong_105037Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
danh_sach_diem_den_mo_rong_143522Z,danh sach diem den mo rong 143522Z,datasets/gold/archive/2026-05-20/danh_sach_diem_den_mo_rong_143522Z.csv,repo SEA,datasets/gold/archive/2026-05-20/danh_sach_diem_den_mo_rong_143522Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
danh_sach_diem_den_mo_rong_151825Z,danh sach diem den mo rong 151825Z,datasets/gold/archive/2026-05-20/danh_sach_diem_den_mo_rong_151825Z.csv,repo SEA,datasets/gold/archive/2026-05-20/danh_sach_diem_den_mo_rong_151825Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
de_xuat_hieu_qua_kinh_te_083719Z,de xuat hieu qua kinh te 083719Z,datasets/gold/archive/2026-05-20/de_xuat_hieu_qua_kinh_te_083719Z.csv,repo SEA,datasets/gold/archive/2026-05-20/de_xuat_hieu_qua_kinh_te_083719Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
de_xuat_hieu_qua_kinh_te_090406Z,de xuat hieu qua kinh te 090406Z,datasets/gold/archive/2026-05-20/de_xuat_hieu_qua_kinh_te_090406Z.csv,repo SEA,datasets/gold/archive/2026-05-20/de_xuat_hieu_qua_kinh_te_090406Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
de_xuat_hieu_qua_kinh_te_092316Z,de xuat hieu qua kinh te 092316Z,datasets/gold/archive/2026-05-20/de_xuat_hieu_qua_kinh_te_092316Z.csv,repo SEA,datasets/gold/archive/2026-05-20/de_xuat_hieu_qua_kinh_te_092316Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
de_xuat_hieu_qua_kinh_te_095553Z,de xuat hieu qua kinh te 095553Z,datasets/gold/archive/2026-05-20/de_xuat_hieu_qua_kinh_te_095553Z.csv,repo SEA,datasets/gold/archive/2026-05-20/de_xuat_hieu_qua_kinh_te_095553Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
de_xuat_hieu_qua_kinh_te_095620Z,de xuat hieu qua kinh te 095620Z,datasets/gold/archive/2026-05-20/de_xuat_hieu_qua_kinh_te_095620Z.csv,repo SEA,datasets/gold/archive/2026-05-20/de_xuat_hieu_qua_kinh_te_095620Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
de_xuat_hieu_qua_kinh_te_102114Z,de xuat hieu qua kinh te 102114Z,datasets/gold/archive/2026-05-20/de_xuat_hieu_qua_kinh_te_102114Z.csv,repo SEA,datasets/gold/archive/2026-05-20/de_xuat_hieu_qua_kinh_te_102114Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
de_xuat_hieu_qua_kinh_te_105037Z,de xuat hieu qua kinh te 105037Z,datasets/gold/archive/2026-05-20/de_xuat_hieu_qua_kinh_te_105037Z.csv,repo SEA,datasets/gold/archive/2026-05-20/de_xuat_hieu_qua_kinh_te_105037Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
de_xuat_hieu_qua_kinh_te_143522Z,de xuat hieu qua kinh te 143522Z,datasets/gold/archive/2026-05-20/de_xuat_hieu_qua_kinh_te_143522Z.csv,repo SEA,datasets/gold/archive/2026-05-20/de_xuat_hieu_qua_kinh_te_143522Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
de_xuat_hieu_qua_kinh_te_151825Z,de xuat hieu qua kinh te 151825Z,datasets/gold/archive/2026-05-20/de_xuat_hieu_qua_kinh_te_151825Z.csv,repo SEA,datasets/gold/archive/2026-05-20/de_xuat_hieu_qua_kinh_te_151825Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
du_bao_thoi_tiet_7_ngay_143522Z,du bao thoi tiet 7 ngay 143522Z,datasets/gold/archive/2026-05-20/du_bao_thoi_tiet_7_ngay_143522Z.csv,repo SEA,datasets/gold/archive/2026-05-20/du_bao_thoi_tiet_7_ngay_143522Z.csv,2026-05-21T13:18:30+07:00,mixed,55,KPI vận hành SEA nếu đã qua silver/gold; raw dùng làm bằng chứng nguồn.,Cần đọc catalog chi tiết; không xem schema-only là dữ liệu thật.,theo lịch,"Bảng audit tự động từ file trong repo, phân loại thận trọng theo thư mục."
