destination_id,ten_diem_den,tinh_thanh,vung,forecast_granularity,forecast_horizon,forecast_demand_score,muc_canh_bao_du_bao,drivers,recommended_action,data_type,confidence_score,last_updated,method_note
vung_tau,Vung Tau,Ba Ria - Vung Tau,southeast,giờ,24 giờ,43.31,vàng,áp lực ở mức theo dõi từ dữ liệu hiện có,"Theo dõi thời tiết, giá/lưu trú và sự kiện; chuẩn bị shuttle, voucher giờ thấp điểm.",mixed_proxy_near_real_time,76.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
vung_tau,Vung Tau,Ba Ria - Vung Tau,southeast,ngày,7 ngày,39.42,xanh,áp lực ở mức theo dõi từ dữ liệu hiện có,"Theo dõi thời tiết, giá/lưu trú và sự kiện; chuẩn bị shuttle, voucher giờ thấp điểm.",mixed_proxy_near_real_time,76.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
vung_tau,Vung Tau,Ba Ria - Vung Tau,southeast,tuần,30 ngày,43.73,vàng,áp lực ở mức theo dõi từ dữ liệu hiện có,"Theo dõi thời tiết, giá/lưu trú và sự kiện; chuẩn bị shuttle, voucher giờ thấp điểm.",mixed_proxy_near_real_time,76.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
vung_tau,Vung Tau,Ba Ria - Vung Tau,southeast,tháng,3 tháng,48.71,vàng,áp lực ở mức theo dõi từ dữ liệu hiện có,"Theo dõi thời tiết, giá/lưu trú và sự kiện; chuẩn bị shuttle, voucher giờ thấp điểm.",mixed_proxy_near_real_time,76.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
cua_lo,Cua Lo,Nghe An,north_central_coast,giờ,24 giờ,37.51,xanh,hạ tầng proxy yếu,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_near_real_time,76.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
cua_lo,Cua Lo,Nghe An,north_central_coast,ngày,7 ngày,35.9,xanh,hạ tầng proxy yếu,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_near_real_time,76.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
cua_lo,Cua Lo,Nghe An,north_central_coast,tuần,30 ngày,34.2,xanh,hạ tầng proxy yếu,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_near_real_time,76.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
cua_lo,Cua Lo,Nghe An,north_central_coast,tháng,3 tháng,33.14,xanh,hạ tầng proxy yếu,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_near_real_time,76.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
ninh_binh,Ninh Binh,Ninh Binh,red_river_delta,giờ,24 giờ,59.48,xám,rủi ro thời tiết cao; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
ninh_binh,Ninh Binh,Ninh Binh,red_river_delta,ngày,7 ngày,43.78,xám,rủi ro thời tiết cao; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
ninh_binh,Ninh Binh,Ninh Binh,red_river_delta,tuần,30 ngày,34.4,xám,rủi ro thời tiết cao; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
ninh_binh,Ninh Binh,Ninh Binh,red_river_delta,tháng,3 tháng,31.48,xám,rủi ro thời tiết cao; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
ly_son,Ly Son,Quang Ngai,central_coast_islands,giờ,24 giờ,58.51,xám,rủi ro thời tiết cao; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
ly_son,Ly Son,Quang Ngai,central_coast_islands,ngày,7 ngày,43.32,xám,rủi ro thời tiết cao; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
ly_son,Ly Son,Quang Ngai,central_coast_islands,tuần,30 ngày,33.89,xám,rủi ro thời tiết cao; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
ly_son,Ly Son,Quang Ngai,central_coast_islands,tháng,3 tháng,30.79,xám,rủi ro thời tiết cao; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
ha_noi,Ha Noi,Ha Noi,red_river_delta,giờ,24 giờ,55.22,xám,rủi ro thời tiết cao; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
ha_noi,Ha Noi,Ha Noi,red_river_delta,ngày,7 ngày,41.74,xám,rủi ro thời tiết cao; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
ha_noi,Ha Noi,Ha Noi,red_river_delta,tuần,30 ngày,34.3,xám,rủi ro thời tiết cao; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
ha_noi,Ha Noi,Ha Noi,red_river_delta,tháng,3 tháng,32.26,xám,rủi ro thời tiết cao; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
ha_giang,Ha Giang,Ha Giang,northern_mountains,giờ,24 giờ,52.07,xám,rủi ro thời tiết cao; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
ha_giang,Ha Giang,Ha Giang,northern_mountains,ngày,7 ngày,40.21,xám,rủi ro thời tiết cao; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
ha_giang,Ha Giang,Ha Giang,northern_mountains,tuần,30 ngày,32.82,xám,rủi ro thời tiết cao; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
ha_giang,Ha Giang,Ha Giang,northern_mountains,tháng,3 tháng,30.31,xám,rủi ro thời tiết cao; hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,61.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
phu_quoc,Phu Quoc,Kien Giang,mekong_islands,giờ,24 giờ,43.62,xám,thiếu POI/nguồn kiểm định,"Theo dõi thời tiết, giá/lưu trú và sự kiện; chuẩn bị shuttle, voucher giờ thấp điểm.",mixed_proxy_thieu_du_lieu,61.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
phu_quoc,Phu Quoc,Kien Giang,mekong_islands,ngày,7 ngày,35.5,xám,thiếu POI/nguồn kiểm định,"Theo dõi thời tiết, giá/lưu trú và sự kiện; chuẩn bị shuttle, voucher giờ thấp điểm.",mixed_proxy_thieu_du_lieu,61.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
phu_quoc,Phu Quoc,Kien Giang,mekong_islands,tuần,30 ngày,35.28,xám,thiếu POI/nguồn kiểm định,"Theo dõi thời tiết, giá/lưu trú và sự kiện; chuẩn bị shuttle, voucher giờ thấp điểm.",mixed_proxy_thieu_du_lieu,61.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
phu_quoc,Phu Quoc,Kien Giang,mekong_islands,tháng,3 tháng,37.37,xám,thiếu POI/nguồn kiểm định,"Theo dõi thời tiết, giá/lưu trú và sự kiện; chuẩn bị shuttle, voucher giờ thấp điểm.",mixed_proxy_thieu_du_lieu,61.5,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
phong_nha,Phong Nha - Kẻ Bàng,Quảng Bình,Bắc Trung Bộ,giờ,24 giờ,40.2,xám,hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,43.75,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
phong_nha,Phong Nha - Kẻ Bàng,Quảng Bình,Bắc Trung Bộ,ngày,7 ngày,34.5,xám,hạ tầng proxy yếu; thiếu POI/nguồn kiểm định,"Không đẩy khách đại trà; ưu tiên bãi đỗ, vệ sinh công cộng, biển chỉ dẫn, QR vé và điểm thông tin du lịch.",mixed_proxy_thieu_du_lieu,43.75,20/05/2026 16:56,"Forecast tính trước bằng rule/proxy từ weather, POI, hotel price pressure và graph; AI chỉ giải thích, không tự bịa."
